,add_time,bubble,content,image_paths,image_urls,images,title,user_loc,username
187,2015年8月30日,40,"因为家在附近，所以经常去朱家角古镇，
现在规划的越来越好，人气也很高。
周末停车都很难。阿婆粽子很好吃，大肉粽超级满足。哈哈
有些年轻人开的店很有味道，经常走走串串。","['images\\08_c9_91_9a_caption.jpg', 'images\\08_c9_91_9b_caption.jpg', 'images\\08_c9_91_9d_caption.jpg', 'images\\08_c9_91_9c_caption.jpg']","['https://ccm.ddcdn.com/photo-l/08/c9/91/9a/caption.jpg', 'https://ccm.ddcdn.com/photo-l/08/c9/91/9b/caption.jpg', 'https://ccm.ddcdn.com/photo-l/08/c9/91/9d/caption.jpg', 'https://ccm.ddcdn.com/photo-l/08/c9/91/9c/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/08/c9/91/9a/caption.jpg', 'path': '08_c9_91_9a_caption.jpg', 'checksum': '3917581bf3ecbb1548f1ca3e78c357fe'}, {'url': 'https://ccm.ddcdn.com/photo-l/08/c9/91/9b/caption.jpg', 'path': '08_c9_91_9b_caption.jpg', 'checksum': '7510d2817c608a716c678c115538bf3e'}, {'url': 'https://ccm.ddcdn.com/photo-l/08/c9/91/9d/caption.jpg', 'path': '08_c9_91_9d_caption.jpg', 'checksum': 'a41d163ece047500e8de47b03ecd1981'}, {'url': 'https://ccm.ddcdn.com/photo-l/08/c9/91/9c/caption.jpg', 'path': '08_c9_91_9c_caption.jpg', 'checksum': 'bd3f8ca5247cc9e9e4c7d95e076c5b65'}]",江南水乡朱家角，上海最美的古镇。,上海地区,老丝瓜
188,2015年8月30日,50,"规模不大，但足够在那里消磨一天的时光；强烈建议每一个角落都不要错过！
从放生桥搭船短程可选择网课植园或城隍庙，长程则是全区。课植园那边水道两旁的景色和城隍庙那边迥异，都值得一探究竟。
课植园下船，那边有艺术中心，河畔多已经是餐厅和少数小吃和艺品商家。城隍庙那边多卖的是当地特产品还有茶楼也有餐厅。
城隍庙朝下船，放生桥反方向走去，有大清邮局等古蹟，还有别具风味的咖啡馆沿着小水道边一家接着一家，如果你愿意也有提供住宿的客栈（我没有住过就是了）
总的来说，不虚此行","['images\\08_cb_18_b5_photo3jpg.jpg', 'images\\08_cb_18_b3_photo1jpg.jpg', 'images\\08_cb_18_b9_photo7jpg.jpg', 'images\\08_cb_18_b4_photo2jpg.jpg']","['https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b5/photo3jpg.jpg', 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b3/photo1jpg.jpg', 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b9/photo7jpg.jpg', 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b4/photo2jpg.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b5/photo3jpg.jpg', 'path': '08_cb_18_b5_photo3jpg.jpg', 'checksum': '96495db345cbdabeca830ba32e11be75'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b3/photo1jpg.jpg', 'path': '08_cb_18_b3_photo1jpg.jpg', 'checksum': 'f582e719506d4d9b050014698526606d'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b9/photo7jpg.jpg', 'path': '08_cb_18_b9_photo7jpg.jpg', 'checksum': 'a5b112c28f692932c5327a8cf5fd4531'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/08/cb/18/b4/photo2jpg.jpg', 'path': '08_cb_18_b4_photo2jpg.jpg', 'checksum': 'd90aeba73e72d6c37f1781d496a34de5'}]",值得一访的江南水乡古镇,,637kikil
189,2015年6月27日,40,离上海约1小时车程，好像有公交车到，我们租车前往，环境还算干净，除非要乘船或进入某些特定景点，不然不需要门票，卖的东西都差不多，里面景色很古色古香，怎么拍照都好看，有不少餐厅，茶馆，咖啡厅在里面，走走逛逛很棒！,"['images\\08_32_d7_8d_photo0jpg.jpg', 'images\\08_32_d7_8e_photo1jpg.jpg']","['https://ccm.ddcdn.com/ext/photo-l/08/32/d7/8d/photo0jpg.jpg', 'https://ccm.ddcdn.com/ext/photo-l/08/32/d7/8e/photo1jpg.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-l/08/32/d7/8d/photo0jpg.jpg', 'path': '08_32_d7_8d_photo0jpg.jpg', 'checksum': '5d966d31f1fb08c00ae3303d8243994e'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/08/32/d7/8e/photo1jpg.jpg', 'path': '08_32_d7_8e_photo1jpg.jpg', 'checksum': '712ced5844e64d7ae8134a600a4b47a6'}]",有特色的古鎭,,chyoyo
190,2014年6月20日,50,"这一次的华东旅游，其中一个令我印象最深刻的地方，就是《朱家角》。就在我们游毕苏州之后，在前往上海的途中，于上海的市郊停下来，参观这一个细小的《朱家角水乡》。

《朱家角》，可能是由于当日下雨的关系，感觉非常之宁静。少了一分的热闹，反而增添了几分的古意。

宁静的河边小街，充满了商店，以及一些有特色的民宿客栈，当然也有一些古物玩店。这儿，感觉就是一条以商业为主的古街道，但这一分的宁静，这一种市郊小镇风情，的确是少有的。

基本上，这《朱家角》依然是当地人的一个生活小区，游来游去的游客船只不多，反而我们看见到真正在干活的小船。我们一进入古镇的大门后，就看见这一艘卖鱼的小船。

客船不是没有的，只不过是比较少人去乘搭。因为感觉上，《朱家角》不太需要落船游览，在堤岸边的两旁，看看船，看看商店，已经能够感受到她的气息。不过，坐在船中，确实是有另一番的风味，坐在荙船上，感觉多添了几分的古意。

水道是宁静的，而且亦因为是下雨天，整个小水乡的感觉顿然多了几分的诗意。可是近来少打油诗，香港的生活节奏急速亦渐渐地埋没了我自身的诗惰画意，So Sad!!!

不设堤，可与水作近距离的接触，这也是《朱家角》...","['images\\06_0c_fd_48_caption.jpg', 'images\\06_0c_fd_88_caption.jpg', 'images\\06_0c_fd_37_caption.jpg', 'images\\06_0c_fd_59_caption.jpg']","['https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/48/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/88/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/37/caption.jpg', 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/59/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/48/caption.jpg', 'path': '06_0c_fd_48_caption.jpg', 'checksum': '72334a2f76c849e7f9118d0501b04dd5'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/88/caption.jpg', 'path': '06_0c_fd_88_caption.jpg', 'checksum': 'd7738610df9e6dc6fd3e2ac90d662394'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/37/caption.jpg', 'path': '06_0c_fd_37_caption.jpg', 'checksum': '97eeeddd036dfdc11292d639fadd72d2'}, {'url': 'https://ccm.ddcdn.com/ext/photo-l/06/0c/fd/59/caption.jpg', 'path': '06_0c_fd_59_caption.jpg', 'checksum': '44c5887b04f4ed6b2195bd6d3978bd99'}]",上海的宁静国度,,stanksh4food
191,2014年3月12日,40,朱家角离上海市区不算远，比起城市的喧嚣拥挤，朱家角可算是宁静的小镇了。去的时候下着细雨，有着江南小镇的感觉。内里的东西都偏甜，吃习惯。,['images\\05_68_da_f8_caption.jpg'],['https://ccm.ddcdn.com/photo-l/05/68/da/f8/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/05/68/da/f8/caption.jpg', 'path': '05_68_da_f8_caption.jpg', 'checksum': '0d94ef24879f23292804fe46afa8d9d7'}]",宁静的小镇,,雨齐113
192,2014年2月15日,50,一个古老的小镇，很有历史。又名七宝古镇，所谓七宝是飞来佛、氽来钟、金字莲花经、神树、金鸡、玉斧、玉筷。喜欢这种风格的小镇，近年来这样的小镇很火。,['images\\05_47_30_f1_caption.jpg'],['https://ccm.ddcdn.com/photo-l/05/47/30/f1/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/05/47/30/f1/caption.jpg', 'path': '05_47_30_f1_caption.jpg', 'checksum': '84e0ad5981620e00916a61194a1a1573'}]",有意思的小镇,北京市,那个地方
193,2013年12月28日,40,朱家角古镇位于上海西边40多公里处，我们从华山路站坐公车去。首先，古镇可以免费进去，与以前去过的水乡古镇不一样，这很好，不需要买门票，这种做法我觉得很合理。因为，现在哪个古镇也免不了商业化，这个古镇也不例外。不过，免费来商业街还可以原谅，买门票看的都是商业街的话，那可太惨了。而且，古镇的大部分商店不摆在水路边，水路边还保持着安静的气氛。我们最后坐船从课植园到回到城隍庙附近，船上看着水路边的风景，感觉格外舒服，我对这古镇的印象相当不错。,['images\\04_f7_65_76_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/f7/65/76/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/f7/65/76/caption.jpg', 'path': '04_f7_65_76_caption.jpg', 'checksum': 'ee6f1b06fdd4a8a8e9c99c9d98d1b4d2'}]",可以免费进去,北京市,zhangmao
194,2013年11月28日,40,江浙沪的水乡古镇很多，但基本相差不大，朱家角没有门票，内部的园子想进去看可以单买门票，感觉商业气氛比周庄淡些，上海郊区有空去逛逛还不错，那里的肉粽很有名上过电视，味道不错，蹄髈猪脚也还行，还有粽叶裹着的红烧肉味道不错，还有淀山湖河鲜吃，那里还新开了星巴克，满记，爱茜茜里，算是多样补充。,['images\\04_fa_bf_2c_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/fa/bf/2c/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/fa/bf/2c/caption.jpg', 'path': '04_fa_bf_2c_caption.jpg', 'checksum': 'f1b9f752635b6ad14bf805ce48723b7f'}]",古镇都差不多,,mynetfly
195,2013年11月28日,40,景观不错，门票也不贵。旅游团跟老外特别多。村民超级有生意头脑！停车买票各种拉客人。显然是停在公家场所比较安心啦。值得一去噢,['images\\04_fa_ac_06_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/fa/ac/06/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/fa/ac/06/caption.jpg', 'path': '04_fa_ac_06_caption.jpg', 'checksum': '966f9bc2d7704be8e2cc244fbbfe5766'}]",村民超有生意头脑,香港,hulu85
196,2013年10月28日,40,趁着秋高气爽，去了水乡小镇朱家角，小镇现在不收门票了，这样很好，来的客人不少，商户多有新开的且生意都不错，以卖小工艺品和当地土特产为主，我们是从沪青青平高速下来走珠溪路从镇西进镇的，沿西井街走到放生桥，一些小吃比较吸引人，貌似卖东西的，西井街靠课植园河这边比对岸便宜些。周末到这里走走，坐在河边发发呆，是个不错的选择！,['images\\04_d6_49_ad_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/d6/49/ad/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/d6/49/ad/caption.jpg', 'path': '04_d6_49_ad_caption.jpg', 'checksum': 'd2b78ca3062c1b67da1eaf10f86b9f6a'}]",水乡小镇,上海市,zxy071
197,2013年8月31日,30,上海哪里人都多，尤其景区，这个古镇其实并没有乌镇，西塘那样出名，但是胜在地理位置好，又不需要花钱，到处都是卖酱肘子跟粽子的店。不过景区太脏，缺乏管理，有些乱糟糟。,['images\\04_8b_49_f5_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/8b/49/f5/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/8b/49/f5/caption.jpg', 'path': '04_8b_49_f5_caption.jpg', 'checksum': 'cf099b65c389c721cf74b036c1246f49'}]",人太多，比较脏，但是没有门票,上海市,江北京南
198,2013年7月27日,30,离上海市区最近的古镇了吧，挺小的，人也不多。没啥特别的感受，古镇都差不多一个样子，里面的店铺也都是那些东西。随便逛逛吧。水乐堂的演出可以看看,['images\\04_53_4e_c3_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/53/4e/c3/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/53/4e/c3/caption.jpg', 'path': '04_53_4e_c3_caption.jpg', 'checksum': '4c051247c0ef946ed71d59f8c4888c2e'}]",很小的古镇,山东省青岛市,charles203
199,2013年7月8日,40,从上海市区到朱家角蛮方便，有多条公交和专线车运营。单纯看看纯悠，免费。有传统江南水乡的特色，小桥、流水、人家。近河两则，商业林立、很多的食肆，走进弄堂，又是另一番景色，有生活气息的，原住民居住然的旧宅，清幽安静，不错。,['images\\04_18_f1_e5_caption.jpg'],['https://ccm.ddcdn.com/photo-l/04/18/f1/e5/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/04/18/f1/e5/caption.jpg', 'path': '04_18_f1_e5_caption.jpg', 'checksum': '836ca986452bc5bdaeb1ebc6080dbf1a'}]",江南水乡,云南省大理市,琛森
200,2013年6月6日,30,当天有点下雨，周末，人太多，走完一条街都要很久，就是古镇。餐饮价格适中，还可以接受。有很多卖蹄髈的，色泽很舒服，就是没吃过。有家卖汤圆的还可以吃，忘记名字了。不好意思。,"['images\\04_0d_b3_38_caption.jpg', 'images\\04_0d_b3_3b_caption.jpg', 'images\\04_0d_b3_3c_caption.jpg', 'images\\04_0d_b3_39_caption.jpg']","['https://ccm.ddcdn.com/photo-l/04/0d/b3/38/caption.jpg', 'https://ccm.ddcdn.com/photo-l/04/0d/b3/3b/caption.jpg', 'https://ccm.ddcdn.com/photo-l/04/0d/b3/3c/caption.jpg', 'https://ccm.ddcdn.com/photo-l/04/0d/b3/39/caption.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/04/0d/b3/38/caption.jpg', 'path': '04_0d_b3_38_caption.jpg', 'checksum': 'e39030f610233bffed7356568aba71ec'}, {'url': 'https://ccm.ddcdn.com/photo-l/04/0d/b3/3b/caption.jpg', 'path': '04_0d_b3_3b_caption.jpg', 'checksum': '42681c16604b19dcd9d72f5025fdc498'}, {'url': 'https://ccm.ddcdn.com/photo-l/04/0d/b3/3c/caption.jpg', 'path': '04_0d_b3_3c_caption.jpg', 'checksum': 'd11c84b546f7adaf94ba015e7212f5c5'}, {'url': 'https://ccm.ddcdn.com/photo-l/04/0d/b3/39/caption.jpg', 'path': '04_0d_b3_39_caption.jpg', 'checksum': '6a1530b27c5862a15190a5acbb93878a'}]",人太多,重庆市,潇潇妹儿
201,2013年4月28日,40,相比较动则门票上百的各大古镇，朱家角的性价比实在是高，因为门票免费，里面的个别景点另行收费，但是价格也不高，周末人山人海，古镇的特产是蹄膀和肉粽，都值得一尝，还有小时候值得回忆的麦芽糖，一瓶才10块钱，上海绝对值得一去的景点,['images\\03_df_99_bf_caption.jpg'],['https://ccm.ddcdn.com/photo-l/03/df/99/bf/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/03/df/99/bf/caption.jpg', 'path': '03_df_99_bf_caption.jpg', 'checksum': '4d4f487052ab32e2ce8aef8a2346c4ae'}]",门票免费,,Linazhu83
202,2013年2月25日,40,"一个具有江南气息的古镇，似乎每一个古镇都有那么点的商业化。春意正浓，在穿过人口繁杂的巷子，步入居民住处，所描绘出的是一副温暖惬意朱家角美妙的画面。
水贯穿了整个古镇，小桥流水人家美哉美哉。傍晚一个人静静走着，像穿越了百年之后与朱家角一起生活着。连呼吸都是那么清新那么美妙。","['images\\03_a1_3e_f7_caption.jpg', 'images\\03_a1_3e_ef_caption.jpg', 'images\\03_a1_3e_f9_caption.jpg', 'images\\03_a1_3e_f0_p1070056.jpg']","['https://ccm.ddcdn.com/photo-f/03/a1/3e/f7/caption.jpg', 'https://ccm.ddcdn.com/photo-l/03/a1/3e/ef/caption.jpg', 'https://ccm.ddcdn.com/photo-f/03/a1/3e/f9/caption.jpg', 'https://ccm.ddcdn.com/photo-f/03/a1/3e/f0/p1070056.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-f/03/a1/3e/f7/caption.jpg', 'path': '03_a1_3e_f7_caption.jpg', 'checksum': '6914687bf2d3e4324720176237bffa82'}, {'url': 'https://ccm.ddcdn.com/photo-l/03/a1/3e/ef/caption.jpg', 'path': '03_a1_3e_ef_caption.jpg', 'checksum': '344d1247b248fb959487fdae24081427'}, {'url': 'https://ccm.ddcdn.com/photo-f/03/a1/3e/f9/caption.jpg', 'path': '03_a1_3e_f9_caption.jpg', 'checksum': '1d5b2587c2d02a35c7f57f12a8ec9d23'}, {'url': 'https://ccm.ddcdn.com/photo-f/03/a1/3e/f0/p1070056.jpg', 'path': '03_a1_3e_f0_p1070056.jpg', 'checksum': 'b30c8afa8bcfc3d9329cf2f1a31a2370'}]",朱家角点评,上海市,江南大哥
203,2012年12月29日,40,上海最的的古镇，在青浦。有同学是这里的，带着我们进去不要钱。古镇和其他江南水乡类似，没有特别鲜明的特色。这里有一个邮局，是大清时代中国最早开办的邮政，门口的邮筒非常古老。,['images\\03_4a_b4_3e_caption.jpg'],['https://ccm.ddcdn.com/photo-l/03/4a/b4/3e/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/03/4a/b4/3e/caption.jpg', 'path': '03_4a_b4_3e_caption.jpg', 'checksum': '556ce82273adbd62f809084f2359292d'}]",江南水乡,,aran8207
204,2012年11月24日,40,离上海很近，有公交车到达。未完全商业化开发，人相对少，所以旅游较为舒适。景区不收门票，是比较典型的江南水乡，还是不错的上海周边的休闲场所。值得一去。,['images\\03_30_30_91_caption.jpg'],['https://ccm.ddcdn.com/photo-l/03/30/30/91/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/03/30/30/91/caption.jpg', 'path': '03_30_30_91_caption.jpg', 'checksum': 'f93d3923157d5d39f7e8ef06dfcf6d46'}]",还可以,北京市,wxfc2012
205,2012年9月4日,40,上海周边很多古镇，朱家角是离上海最近的，规模不算太大，但也同样吸引了很多的游客，漫步街头，看看各种民间艺术品和小吃专卖，给大城市居民提供了另一种生活体验。,['images\\02_e6_90_eb_caption.jpg'],['https://ccm.ddcdn.com/photo-l/02/e6/90/eb/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/02/e6/90/eb/caption.jpg', 'path': '02_e6_90_eb_caption.jpg', 'checksum': '50b00dbb3c801ef83729a76f962f7ffb'}]",古镇很美,上海市,bigsharing
206,2012年8月18日,40,虽然名气跟周庄和乌镇没法比，但是也算是江南水乡了，最大的特点就是不用门票哈，但交通位置就有点不太好了，从上海市区过去还得一个多钟头，卫生环境还可以,['images\\02_d5_78_52_caption.jpg'],['https://ccm.ddcdn.com/photo-l/02/d5/78/52/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/02/d5/78/52/caption.jpg', 'path': '02_d5_78_52_caption.jpg', 'checksum': '358ab4a4fc8b7861ea52997e32ff87a3'}]",印象朱家角,江苏省南京市,黑菜
207,2011年11月20日,40,最是江南烟花雨，醉人时节更留人。慢慢细雨中，独步徜徉在古镇中，静下来，在路边的咖啡馆喝上一杯卡布奇诺。在静谧的河边，古镇的悠扬中，细心品味着，其实生命本该如此。,"['images\\02_45_ae_82_dsc06973.jpg', 'images\\02_45_ae_83_dsc06971.jpg']","['https://ccm.ddcdn.com/photo-l/02/45/ae/82/dsc06973.jpg', 'https://ccm.ddcdn.com/photo-l/02/45/ae/83/dsc06971.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/45/ae/82/dsc06973.jpg', 'path': '02_45_ae_82_dsc06973.jpg', 'checksum': '0f4658def7e4a90a1715bb364887c709'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/45/ae/83/dsc06971.jpg', 'path': '02_45_ae_83_dsc06971.jpg', 'checksum': 'e4c5ae97c63bbc367d416778172a170b'}]",很有一番情调,,蓝水
208,2011年11月1日,40,朱家角属于大上海，她极具江南小镇特色，是一个非常不错的旅游目的地。只有来过这里才能知道朱家角与周庄、乌镇、绍兴等地的共同点和不同点。走过多个小镇，各有特色，水乡美景。,"['images\\02_40_3b_9a_psucaf9afi3.jpg', 'images\\02_40_3b_9b_psucai215rk.jpg', 'images\\02_40_3b_9d_psucaq6brvw.jpg', 'images\\02_40_3b_9c_psucan3sfkz.jpg']","['https://ccm.ddcdn.com/photo-l/02/40/3b/9a/psucaf9afi3.jpg', 'https://ccm.ddcdn.com/photo-l/02/40/3b/9b/psucai215rk.jpg', 'https://ccm.ddcdn.com/photo-l/02/40/3b/9d/psucaq6brvw.jpg', 'https://ccm.ddcdn.com/photo-l/02/40/3b/9c/psucan3sfkz.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/40/3b/9a/psucaf9afi3.jpg', 'path': '02_40_3b_9a_psucaf9afi3.jpg', 'checksum': '3bbcb36627e162e1225d572b222732c5'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/40/3b/9b/psucai215rk.jpg', 'path': '02_40_3b_9b_psucai215rk.jpg', 'checksum': 'd37acd4ed661f62b7cb2873a132194c2'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/40/3b/9d/psucaq6brvw.jpg', 'path': '02_40_3b_9d_psucaq6brvw.jpg', 'checksum': '204ade18b5296401d300edb3b53e5afe'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/40/3b/9c/psucan3sfkz.jpg', 'path': '02_40_3b_9c_psucan3sfkz.jpg', 'checksum': '120159f74ca480527da45d0ce630f503'}]",朱家角极具江南小镇特色,廊坊市河北省,哈姆雷特王子
209,2011年8月30日,50,去过几个江南小镇，周庄也去过，但朱家角相对于其他小镇来说，一样的江南小镇有着不一样的风景。这里既有小镇的景色，更有上海独有的历史。,"['images\\02_28_b9_e1_dscf3545.jpg', 'images\\02_28_b9_e5_dscf3535.jpg', 'images\\02_28_b9_e4_dscf3532.jpg', 'images\\02_28_b9_e3_dscf3542.jpg']","['https://ccm.ddcdn.com/photo-l/02/28/b9/e1/dscf3545.jpg', 'https://ccm.ddcdn.com/photo-l/02/28/b9/e5/dscf3535.jpg', 'https://ccm.ddcdn.com/photo-l/02/28/b9/e4/dscf3532.jpg', 'https://ccm.ddcdn.com/photo-l/02/28/b9/e3/dscf3542.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/28/b9/e1/dscf3545.jpg', 'path': '02_28_b9_e1_dscf3545.jpg', 'checksum': '73f735e42d12f95ad4aec976625a85ca'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/28/b9/e5/dscf3535.jpg', 'path': '02_28_b9_e5_dscf3535.jpg', 'checksum': 'f48c4e6b8e0bab11a1c3d29df26c0006'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/28/b9/e4/dscf3532.jpg', 'path': '02_28_b9_e4_dscf3532.jpg', 'checksum': '25fbe66e434e225dbe38ce9adb6d1946'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/28/b9/e3/dscf3542.jpg', 'path': '02_28_b9_e3_dscf3542.jpg', 'checksum': 'cf1eb7d147f2553b757ac5f331b3dd3b'}]",一样的江南小镇不一样的风景,河北省廊坊市,越来越陌生
210,2011年8月14日,50,朱家角古镇是一个百年古镇，古镇上还保留有清代邮政局，是一个历史悠久的古镇，在古镇呆上2天，慢慢地感受古镇的静与美。,"['images\\02_17_98_0e_img-4962.jpg', 'images\\02_17_98_0d_img-4856.jpg']","['https://ccm.ddcdn.com/photo-l/02/17/98/0e/img-4962.jpg', 'https://ccm.ddcdn.com/photo-l/02/17/98/0d/img-4856.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/17/98/0e/img-4962.jpg', 'path': '02_17_98_0e_img-4962.jpg', 'checksum': 'a39d7b2223902366a4ba4166dafbde99'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/17/98/0d/img-4856.jpg', 'path': '02_17_98_0d_img-4856.jpg', 'checksum': 'c35661cbf85a5dfadae5d49b554f8f7b'}]",朱家角古镇,福建省泉州市,YORIWANG
211,2011年7月15日,50,白墙黑瓦，不同的婺源的是多了商业的气氛，但还算好，人们都很淳朴，各种复古小店和咖啡馆，朱家角的傍晚最美，日落余晖映照在水面上，白墙上亮出波光粼粼的纹路，非常漂亮。,['images\\02_0d_4e_fe_caption.jpg'],['https://ccm.ddcdn.com/photo-f/02/0d/4e/fe/caption.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-f/02/0d/4e/fe/caption.jpg', 'path': '02_0d_4e_fe_caption.jpg', 'checksum': 'd77b32c2ae39cc23f459a39c303fcc1b'}]",水乡音乐,上海市,joivan007
212,2011年7月3日,30,表哥带去的，比之前去的七宝古镇要好些，不过玩下来觉得江南古镇都是一样的，都是小桥流水人家，到处是卖粽子，神马沈万三猪蹄（？）的，总觉得大热天这些都会变质。。。。。。这么玩一趟觉得上海真没什么可玩的，只能逛逛街,['images\\02_09_e6_0a_p1010900.jpg'],['https://ccm.ddcdn.com/photo-l/02/09/e6/0a/p1010900.jpg'],"[{'url': 'https://ccm.ddcdn.com/photo-l/02/09/e6/0a/p1010900.jpg', 'path': '02_09_e6_0a_p1010900.jpg', 'checksum': 'ec52b13e5cbc61a577484dc912c398f9'}]",感觉比较一般,江苏省南京市,berryer223
213,2011年6月23日,40,"1、从上海旅游集散中心购票乘车到青浦区朱家角
2、景区没怎么被开发，商业气息不算浓，只有当地居民做点小生意
3、能感受到当地居民原汁原味的生活气息","['images\\02_45_f5_19_img-0353.jpg', 'images\\02_45_f5_1b_img-0359.jpg', 'images\\02_45_f5_15_img-0323.jpg', 'images\\02_45_f5_16_img-0325.jpg']","['https://ccm.ddcdn.com/photo-l/02/45/f5/19/img-0353.jpg', 'https://ccm.ddcdn.com/photo-l/02/45/f5/1b/img-0359.jpg', 'https://ccm.ddcdn.com/photo-l/02/45/f5/15/img-0323.jpg', 'https://ccm.ddcdn.com/photo-l/02/45/f5/16/img-0325.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/45/f5/19/img-0353.jpg', 'path': '02_45_f5_19_img-0353.jpg', 'checksum': '259452025ec42082ff5b4cc1c9b92592'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/45/f5/1b/img-0359.jpg', 'path': '02_45_f5_1b_img-0359.jpg', 'checksum': '815a277ef9c4ade165c4166cad9f5fe0'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/45/f5/15/img-0323.jpg', 'path': '02_45_f5_15_img-0323.jpg', 'checksum': 'a2f08aa1b6c8333c93900311ff6d6c2f'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/45/f5/16/img-0325.jpg', 'path': '02_45_f5_16_img-0325.jpg', 'checksum': 'fcb05aac8dd40adf7254eb3655af7773'}]",原汁原味,天津市,SheldonZheng
214,2011年6月21日,30,"还蛮热闹的，在小巷子里还可以看到一些摆设独特的小咖啡店，书店等.....
每穿过一条巷子就有一座小拱桥,那拱桥历史应该有点久了.","['images\\02_03_3e_56_8.jpg', 'images\\02_03_3e_57_7.jpg', 'images\\02_03_3e_53_2.jpg', 'images\\02_03_3e_55_5.jpg']","['https://ccm.ddcdn.com/photo-l/02/03/3e/56/8.jpg', 'https://ccm.ddcdn.com/photo-l/02/03/3e/57/7.jpg', 'https://ccm.ddcdn.com/photo-l/02/03/3e/53/2.jpg', 'https://ccm.ddcdn.com/photo-l/02/03/3e/55/5.jpg']","[{'url': 'https://ccm.ddcdn.com/photo-l/02/03/3e/56/8.jpg', 'path': '02_03_3e_56_8.jpg', 'checksum': '1b8f6d0bd6ca97b1bf9504564b7bbc4a'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/03/3e/57/7.jpg', 'path': '02_03_3e_57_7.jpg', 'checksum': 'beb9d870bf82dcc351d9fba2af13fcc2'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/03/3e/53/2.jpg', 'path': '02_03_3e_53_2.jpg', 'checksum': '5866f4dc07838fbba238eed287fda899'}, {'url': 'https://ccm.ddcdn.com/photo-l/02/03/3e/55/5.jpg', 'path': '02_03_3e_55_5.jpg', 'checksum': '7d8b8f25c105063ad59b860f73df8d35'}]",老房子,湖北省武汉市,陈泽萌
